index,date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,week,month,urban_population_porcentage,case_fatality_rate,percentage vaccinated,mortality_rate,active_cases
3474,2021-12-22,PE,PE,Peru,1727,40,2276667,202348,49317247,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,26.462963,23.333333,29.0,10.752667,84.317771,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,51,12,0.86,89.0,167.84916515224143,8.88790499445022,2074319
3475,2021-12-23,PE,PE,Peru,1968,29,2278635,202377,49566407,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,27.777778,23.333333,32.0,7.958667,75.415872,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,51,12,0.86,89.0,168.69717067836768,8.881501425195347,2076258
3476,2021-12-24,PE,PE,Peru,1915,31,2280550,202408,49647414,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,27.111111,21.87037,31.333333,0.677333,76.186185,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,51,12,0.86,89.0,168.97287457809037,8.875402863344368,2078142
3477,2021-12-25,PE,PE,Peru,968,37,2281518,202445,49682166,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,29.166667,23.740741,33.0,0.0,69.270351,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,51,12,0.86,89.0,169.09115154086103,8.8732589442643,2079073
3478,2021-12-26,PE,PE,Peru,1075,41,2282593,202486,49869937,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,31.277778,28.0,34.0,0.0,62.558035,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,51,12,0.86,89.0,169.73022220086364,8.870876235929927,2080107
3479,2021-12-27,PE,PE,Peru,3261,29,2285854,202515,50186253,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,29.537037,25.203704,33.0,0.0,71.898965,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,52,12,0.86,89.0,170.8067903337989,8.85948971369125,2083339
3480,2021-12-28,PE,PE,Peru,4270,37,2290124,202552,50515554,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,23.888889,21.5,26.902778,23.5585,82.853607,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,52,12,0.86,88.0,171.92755236526017,8.844586581337953,2087572
3481,2021-12-29,PE,PE,Peru,4340,40,2294464,202592,50800766,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,26.425926,22.666667,30.333333,0.677333,79.042166,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,52,12,0.86,88.0,172.89825934919628,8.829600290089537,2091872
3482,2021-12-30,PE,PE,Peru,5220,45,2299684,202637,51020490,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,26.925926,23.666667,30.407407,4.995333,79.345778,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,52,12,0.86,88.0,173.64608069380438,8.811514973361557,2097047
3483,2021-12-31,PE,PE,Peru,4290,37,2303974,202674,51092425,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,26.263889,20.902778,30.527778,0.0,69.38188,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,52,12,0.86,88.0,173.890908425069,8.79671385180562,2101300
3484,2022-01-01,PE,PE,Peru,2199,51,2306173,202725,51124637,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,29.518519,23.796296,33.0,0.0,69.686706,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,52,1,0.86,88.0,174.00054060522464,8.790537396804142,2103448
3485,2022-01-02,PE,PE,Peru,3144,40,2309317,202765,51246296,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,28.555556,20.805556,32.611111,0.0,56.468332,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,52,1,0.86,88.0,174.41460186828047,8.780301708254,2106552
3486,2022-01-03,PE,PE,Peru,9446,46,2318763,202811,51499624,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,29.833333,24.666667,33.666667,0.0,69.581593,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,1,1,0.86,87.0,175.27679300619388,8.746517000659404,2115952
3487,2022-01-04,PE,PE,Peru,12472,38,2331235,202849,51778294,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,30.185185,25.666667,33.666667,0.0,67.836744,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,1,1,0.86,87.0,176.2252345697097,8.701353574392973,2128386
3488,2022-01-05,PE,PE,Peru,15290,41,2346525,202890,52099784,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,30.166667,25.333333,33.796296,0.0,64.43349,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,1,1,0.86,86.0,177.3194121929009,8.646402659251446,2143635
3489,2022-01-06,PE,PE,Peru,19481,47,2366006,202937,52424387,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,26.375,22.25,30.0,3.7465,70.645471,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,1,1,0.86,86.0,178.4241847799821,8.577197183777217,2163069
3490,2022-01-07,PE,PE,Peru,19003,43,2385009,202980,52749116,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,29.5,23.074074,33.333333,0.0,65.756454,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,1,1,0.86,85.0,179.52938620273636,8.51065970820236,2182029
3491,2022-01-08,PE,PE,Peru,22903,43,2407912,203023,53088155,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,29.152778,24.402778,33.0,0.0,62.783391,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,1,1,0.86,84.0,180.68329110549888,8.431495835395978,2204889
3492,2022-01-09,PE,PE,Peru,11119,47,2419031,203070,53293642,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,28.722222,25.0,32.0,0.0,68.885693,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,1,1,0.86,84.0,181.38265742251244,8.394683656389686,2215961
3493,2022-01-10,PE,PE,Peru,33829,45,2452860,203115,53576314,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,26.796296,23.925926,29.907407,0.127,79.663073,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,2,1,0.86,83.0,182.34471962383353,8.280741664832075,2249745
3494,2022-01-11,PE,PE,Peru,34068,52,2486928,203167,53840706,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,26.055556,23.537037,28.740741,17.018,84.744784,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,2,1,0.86,82.0,183.24456661798814,8.169396138529141,2283761
3495,2022-01-12,PE,PE,Peru,42758,66,2529686,203233,54087776,29381884,14450757,14931127,7120114.0,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977,-9.4,-76.0,1285220,4.8,6.6,11.1,2.4398,1.3048,25.907407,22.333333,29.425926,10.668,82.268419,10554712,1256339,16425,76.516,146.37,84.815,63.9,12.6,0,0,2,1,0.86,80.0,184.08545891747445,8.033921996643063,2326453
