location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
AR,2021-03-09,AR,Argentina,7402,136,2196118,56548,873252,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,23.783951,15.641975,30.759259,0.0,61.329798,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-10,AR,Argentina,7990,124,2204108,56672,943649,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,25.345679,16.623457,32.388889,0.0,55.166756,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-11,AR,Argentina,7918,122,2212026,56794,1023899,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,23.333333,17.661111,32.638889,3.7338,65.149895,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-12,AR,Argentina,7892,146,2219918,56940,1093285,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,21.5,16.203704,28.308642,4.967111,73.432722,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-13,AR,Argentina,5186,114,2225104,57054,1113379,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,23.322222,15.555556,29.583333,2.0574,66.516936,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-14,AR,Argentina,3079,108,2228183,57162,1117293,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,21.3,16.244444,30.022222,8.4074,79.828128,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-15,AR,Argentina,8125,132,2236308,57294,1176173,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.833333,16.833333,26.339506,10.272889,84.532808,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-16,AR,Argentina,8521,104,2244829,57398,1233861,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.927778,15.466667,25.683333,30.1752,78.817076,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-17,AR,Argentina,8217,117,2253046,57515,1293769,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.061111,13.211111,24.683333,3.894667,76.680426,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-18,AR,Argentina,7941,115,2260987,57630,1352968,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.648148,10.166667,19.67284,0.508,77.893158,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-19,AR,Argentina,8332,123,2269319,57753,1407064,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.111111,11.077778,21.116667,0.5334,72.956121,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-20,AR,Argentina,5854,129,2275173,57882,1428820,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.611111,13.518519,23.728395,3.189111,70.511815,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-21,AR,Argentina,3214,91,2278387,57973,1437193,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.067901,8.919753,25.018519,0.536222,55.311979,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-22,AR,Argentina,10050,144,2288437,58117,1473049,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.104938,11.728395,25.716049,0.0,62.278097,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-23,AR,Argentina,10720,139,2299157,58256,1518851,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.635802,11.777778,27.277778,0.0,62.210414,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-24,AR,Argentina,7130,150,2306287,58406,1535285,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,21.679012,13.518519,28.320988,0.0,69.667811,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-25,AR,Argentina,11530,133,2317817,58539,1580864,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.993827,17.185185,28.382716,12.756444,82.583684,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-26,AR,Argentina,13069,132,2330886,58671,1622992,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.259259,13.944444,24.141975,13.744222,83.75062,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-27,AR,Argentina,9526,120,2340412,58791,1648580,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.527778,8.983333,20.638889,11.684,68.979294,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-28,AR,Argentina,5850,137,2346262,58928,1657969,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.123457,6.691358,23.469136,0.141111,61.032108,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-29,AR,Argentina,14762,160,2361024,59088,1712129,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.932099,8.160494,25.660494,0.0,63.414668,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-30,AR,Argentina,15980,146,2377004,59234,1786262,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.709877,10.469136,26.790123,0.0,59.741147,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-31,AR,Argentina,17132,160,2394136,59394,1865101,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.54321,10.407407,26.796296,0.0,61.801963,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-01,AR,Argentina,14294,135,2408430,59529,1918764,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.027778,11.794444,26.238889,0.0,64.966281,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-02,AR,Argentina,11233,176,2419663,59705,1949576,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.91358,12.339506,26.074074,0.0,63.680819,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-03,AR,Argentina,13333,180,2432996,59885,1983975,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.987654,13.037037,27.425926,0.0,62.471651,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-04,AR,Argentina,9129,185,2442125,60070,2006377,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.080247,14.54321,28.549383,0.0,62.053867,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-05,AR,Argentina,23213,190,2465338,60260,2082777,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.851852,16.333333,29.654321,0.0,64.908018,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-06,AR,Argentina,25198,211,2490536,60471,2171084,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.67284,15.006173,29.67284,0.0,67.036169,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-07,AR,Argentina,26227,238,2516763,60709,2279305,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.361111,15.672222,29.177778,0.0,71.777817,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-08,AR,Argentina,26122,233,2542885,60942,2383498,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.994444,18.038889,29.066667,11.65225,81.269827,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-09,AR,Argentina,25891,208,2568776,61150,2486720,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.395062,17.512346,27.283951,32.314444,90.262318,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-10,AR,Argentina,18329,268,2587105,61418,2526403,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.074074,12.481481,21.037037,10.526889,94.582281,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-11,AR,Argentina,11610,207,2598715,61625,2547044,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.240741,7.314815,22.314815,5.700889,63.670665,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-12,AR,Argentina,27071,261,2625786,61886,2623985,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.722222,7.012346,25.049383,0.0,58.243345,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-13,AR,Argentina,27686,300,2653472,62186,2705043,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.191358,7.777778,25.845679,0.0,62.504604,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-14,AR,Argentina,27397,288,2680869,62474,2780343,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.104938,9.561728,26.179012,0.0,66.606088,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-15,AR,Argentina,26242,309,2707111,62783,2847493,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.691358,11.580247,28.592593,0.0,65.672103,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-16,AR,Argentina,27656,351,2734767,63134,2902174,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.067901,13.376543,29.530864,0.0,65.640189,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-17,AR,Argentina,18289,352,2753056,63486,2923210,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.475309,14.703704,29.864198,0.0,68.23255,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-18,AR,Argentina,12552,381,2765608,63867,2932178,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.494444,16.277778,28.961111,0.6096,68.706068,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-19,AR,Argentina,29103,409,2794711,64276,2972210,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.802469,15.888889,28.981481,0.084667,65.73089,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-20,AR,Argentina,29267,368,2823978,64644,3026414,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.783951,16.493827,29.246914,0.0,63.24343,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-21,AR,Argentina,27489,435,2851467,65079,3104166,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.703704,14.080247,28.728395,10.809111,74.341425,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-22,AR,Argentina,26062,421,2877529,65500,3183061,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.727778,10.988889,23.194444,13.679714,78.024875,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-23,AR,Argentina,25991,460,2903520,65960,3270358,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.024691,12.197531,22.154321,13.264444,90.338006,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-24,AR,Argentina,17913,397,2921433,66357,3311683,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.322222,12.45,22.694444,5.9944,73.899956,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-25,AR,Argentina,10258,414,2931691,66771,3333544,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.777778,6.537037,22.753086,0.0,64.702272,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-26,AR,Argentina,26313,469,2958004,67240,3408103,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.838889,7.422222,23.233333,0.0,62.479,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-27,AR,Argentina,24874,467,2982878,67707,3475023,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.116667,8.227778,24.5,0.0,61.329,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-28,AR,Argentina,23913,444,3006791,68151,3544512,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.638889,8.477778,25.394444,0.0,61.361898,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-29,AR,Argentina,23510,450,3030301,68601,3613388,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.45,8.55,25.861111,0.0,59.134997,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-30,AR,Argentina,23180,464,3053481,69065,3664739,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.705556,7.888889,25.65,0.0,58.52591,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-05-01,AR,Argentina,13507,497,3066988,69562,3674038,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.544444,7.994444,25.644444,0.0,57.972308,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-05-02,AR,Argentina,9091,460,3076079,70022,3691501,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.338889,10.266667,27.75,0.0,64.558248,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-05-03,AR,Argentina,26606,487,3102685,70509,3768879,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.111111,13.005556,27.705556,0.451556,69.925932,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-05-04,AR,Argentina,25430,419,3128115,70928,3871252,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,11.733333,8.272222,23.283333,0.790222,57.916504,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0
